code,type,title,lyrics,pinyin
D6-1,PnW,大山为我挪开,"虽然道路崎岖，困难险阻，但我心中知道
祢一直都在，不能明白为何，但我始终相信
祢一直都在

大山为我挪开，大海有路出来
我要大声宣告，耶稣，祢一直都在
祢手上的钉痕，彰显十架大爱
我要大声宣告，耶稣，祢一直都在
天地都会灭没，唯有祢永远不改变
哈利路亚，圣洁全能神
无人能与祢相比，所有荣耀都归于祢

宣告祢国度降临
祢旨意成全这地
兴起祢所选子民
高举祢荣耀的名",sui ran dao lu qi qu kun nan xian zu dan wo xin zhong zhi dao mi yi zhi dou zai bu neng ming bai wei he dan wo shi zhong xiang xin mi yi zhi dou zai da shan wei wo nuo kai da hai you lu chu lai wo yao da sheng xuan gao ye su mi yi zhi dou zai mi shou shang de ding hen zhang xian shi jia da ai wo yao da sheng xuan gao ye su mi yi zhi dou zai tian di du hui mie mei wei you mi yong yuan bu gai bian ha li lu ya sheng jie quan neng shen wu ren neng yu mi xiang bi suo you rong yao dou gui yu mi xuan gao mi guo du jiang lin mi zhi yi cheng quan zhe di xing qi mi suo xuan zi min gao ju mi rong yao de ming
D8-1,PnW,带我进入祢的同在,"万军耶和华，祢的居所何等可爱！我羡慕渴想祢的院宇，我心肠肉体向祢呼吁。
带我进入祢的同在，我不满足只停留现在；
带我进入祢的同在，我心渴慕祢永恒的爱。
愿祢的荣耀从天降下来，燃烧每颗爱慕祢的心；
愿祢的荣耀从天降下来，充满这地与我们相遇。",wan jun ye he hua mi de ju suo he deng ke ai wo xian mu ke xiang mi de yuan yu wo xin chang rou ti xiang mi hu yu dai wo jin ru mi de tong zai wo bu man zu zhi ting liu xian zai dai wo jin ru mi de tong zai wo xin ke mu mi yong heng de ai yuan mi de rong yao cong tian jiang xia lai ran shao mei ke ai mu mi de xin yuan mi de rong yao cong tian jiang xia lai chong man zhe di yu wo men xiang yu
D9-1,PnW,当我看见主祢的圣洁,"当我看见主祢的圣洁，
当我凝视祢的慈爱，
当四周的一切，
在祢光中成为虚空。
当我经历祢的爱之喜乐，
当我意愿在祢爱中实现，
当四周的一切，
在祢光中成为虚空。
我敬拜祢，
我敬拜祢。
我活着就是为了敬拜祢。
我敬拜祢，
我敬拜祢。
我活着就是为了敬拜祢。",dang wo kan jian zhu mi de sheng jie dang wo ning shi mi de ci ai dang si zhou de yi qie zai mi guang zhong cheng wei xu kong dang wo jing li mi de ai zhi xi le dang wo yi yuan zai mi ai zhong shi xian dang si zhou de yi qie zai mi guang zhong cheng wei xu kong wo jing bai mi wo jing bai mi wo huo zhe jiu shi wei le jing bai mi wo jing bai mi wo jing bai mi wo huo zhe jiu shi wei le jing bai mi
E4-1,PnW,恩典之路,"你是我的主，引我走正义路。
高山或低谷，都是你在保护。
万人中唯独，你爱我认识我，
永远不变的应许，这一生都是祝福。
一步又一步，这是恩典之路，
你爱、你手，将我紧紧抓住。
一步又一步，这是盼望之路，
你爱、你手，牵引我走这人生路。",ni shi wo de zhu yin wo zou zheng yi lu gao shan huo di gu dou shi ni zai bao hu wan ren zhong wei du ni ai wo ren shi wo yong yuan bu bian de ying xu zhe yi sheng dou shi zhu fu yi bu you yi bu zhe shi en dian zhi lu ni ai ni shou jiang wo jin jin zhua zhu yi bu you yi bu zhe shi pan wang zhi lu ni ai ni shou qian yin wo zou zhe ren sheng lu
E5-1,PnW,恩典的记号,"站在大海边，才发现自己是多渺小。
登上最高山，才发现天有多高。
浩瀚的宇宙中，我真的微不足道。
像灰尘，消失也没人知道。
夜空的星星，仿佛在对着我微微笑。
轻声告诉我，一切祂都看见了。
我所有挣扎，软弱和跌倒，
将成为主恩典的记号。
当我呼求，耶稣听见我的祷告。
千万人中，祂竟关心我的需要。
走过的路，有欢笑有泪水，
都留下主恩典的记号。
在风雨中，耶稣将我紧紧拥抱。
我深知道，祂是我永远的依靠。
走过的路，有欢笑有泪水，
将成为主恩典的记号。",zhan zai da hai bian cai fa xian zi ji shi duo miao xiao deng shang zui gao shan cai fa xian tian you duo gao hao han de yu zhou zhong wo zhen de wei bu zu dao xiang hui chen xiao shi ye mei ren zhi dao ye kong de xing xing fang fu zai dui zhe wo wei wei xiao qing sheng gao su wo yi qie ta dou kan jian le wo suo you zheng zha ruan ruo he die dao jiang cheng wei zhu en dian de ji hao dang wo hu qiu ye su ting jian wo de dao gao qian wan ren zhong ta jing guan xin wo de xu yao zou guo de lu you huan xiao you lei shui dou liu xia zhu en dian de ji hao zai feng yu zhong ye su jiang wo jin jin yong bao wo shen zhi dao ta shi wo yong yuan de yi kao zou guo de lu you huan xiao you lei shui jiang cheng wei zhu en dian de ji hao
F4-1,PnW,翻转地球,"阳光放射更远，走向神给的路，
我渴望祂的世界，一天比一天更好。
回应神的呼召，看见世界的需要，
感受耶稣的爱，我勇敢跳起来。

同心合一祷告，圣灵的火来焚烧，
渴望复兴来到，要见证神的荣耀。
同心合一祷告，圣灵的火来燃烧，
焚烧渴望复兴来到，要见证神的荣耀。

我要靠着圣灵翻转地球，
背起十架走入人群中。
向黑暗权势宣告：我不害怕，
因为耶稣祂已经得胜。
耶稣的恩典是够我用，
耶稣的恩典是够我用，
耶稣的恩典是够我用，
耶稣的恩典是够我用！",yang guang fang she geng yuan zou xiang shen gei de lu wo ke wang ta de shi jie yi tian bi yi tian geng hao hui ying shen de hu zhao kan jian shi jie de xu yao gan shou ye su de ai wo yong gan tiao qi lai tong xin he yi dao gao sheng ling de huo lai fen shao ke wang fu xing lai dao yao jian zheng shen de rong yao tong xin he yi dao gao sheng ling de huo lai ran shao fen shao ke wang fu xing lai dao yao jian zheng shen de rong yao wo yao kao zhe sheng ling fan zhuan di qiu bei qi shi jia zou ru ren qun zhong xiang hei an quan shi xuan gao wo bu hai pa yin wei ye su ta yi jing de sheng ye su de en dian shi gou wo yong ye su de en dian shi gou wo yong ye su de en dian shi gou wo yong ye su de en dian shi gou wo yong
F4-2,PnW,复兴圣洁,"主求祢复兴我，心中的圣洁，
为我造清洁的心，使我重新有正直的灵。
主求祢复兴我，心中的圣洁，
将我分别为圣，作祢尊贵荣耀器皿。
我将身体献上当作活祭，
一生作祢圣洁的器皿。
我将生命献上为祢而活，为祢呼吸。
我将身体献上当作活祭，
一生作祢圣洁的器皿，
一生传扬基督的圣名。",zhu qiu mi fu xing wo xin zhong de sheng jie wei wo zao qing jie de xin shi wo chong xin you zheng zhi de ling zhu qiu mi fu xing wo xin zhong de sheng jie jiang wo fen bie wei sheng zuo mi zun gui rong yao qi min wo jiang shen ti xian shang dang zuo huo ji yi sheng zuo mi sheng jie de qi min wo jiang sheng ming xian shang wei mi er huo wei mi hu xi wo jiang shen ti xian shang dang zuo huo ji yi sheng zuo mi sheng jie de qi min yi sheng chuan yang ji du de sheng ming
F5-1,PnW,凡事都能做,"信是未曾看见
依然仰望十架
信是完全交托
深知主已掌权
我靠着那加给我力量的
凡事都能做
或风浪或低谷
主平安在我心
我靠着那加给我力量的
凡事都能做
行在主的旨意
我凡事都能做",xin shi wei ceng kan jian yi ran yang wang shi jia xin shi wan quan jiao tuo shen zhi zhu yi zhang quan wo kao zhe na jia gei wo li liang de fan shi dou neng zuo huo feng lang huo di gu zhu ping an zai wo xin wo kao zhe na jia gei wo li liang de fan shi dou neng zuo xing zai zhu de zhi yi wo fan shi dou neng zuo
G3-1,PnW,感谢神,"感谢神 我今天依然有一气息
感谢神 我依然能够赞美你
感谢神 若不是你的带领
今天我会迷失在哪里
感谢神 你教我不必有一挂虑
感谢神 你为我预备所需
我先寻求你的国和义
其余的你自己为我处理
感谢神 你甚至给我你的爱子
又岂会留下什么不赐给我
倘若你不应允我所祈求
那是因你有更美的旨意
感谢神 若我身处在安稳地
感谢神 若我置身在暴风里
感谢神 因万事都互相效力
为要叫爱你的人能得益
感谢神 我一生要如此赞美
感谢神 我一生要高声颂扬
感谢神 只要我还存有气息
我要把我的感谢都归于你",gan xie shen wo jin tian yi ran you yi qi xi gan xie shen wo yi ran neng gou zan mei ni gan xie shen ruo bu shi ni de dai ling jin tian wo hui mi shi zai na li gan xie shen ni jiao wo bu bi you yi gua lv gan xie shen ni wei wo yu bei suo xu wo xian xun qiu ni de guo he yi qi yu de ni zi ji wei wo chu li gan xie shen ni shen zhi gei wo ni de ai zi you qi hui liu xia shen me bu ci gei wo tang ruo ni bu ying yun wo suo qi qiu na shi yin ni you geng mei de zhi yi gan xie shen ruo wo shen chu zai an wen di gan xie shen ruo wo zhi shen zai bao feng li gan xie shen yin wan shi dou hu xiang xiao li wei yao jiao ai ni de ren neng de yi gan xie shen wo yi sheng yao ru ci zan mei gan xie shen wo yi sheng yao gao sheng song yang gan xie shen zhi yao wo hai cun you qi xi wo yao ba wo de gan xie dou gui yu ni
G4-1,PnW,更深之处,"高举我的双手，圣灵来充满我，更深地渴求主，认识你更多。
进入你的同在，我心炙热燃烧，只为爱你，倾倒一切敬拜你。
带我进入，更深之处，带我进入，你心意深处。
带我走向，更高之处，完全献上，聆听你声音，来爱你。
从前耳闻有你，现在亲眼见你，渴望在你同在里，更多亲近。
从前耳闻有你，现在亲眼见你，渴望在你同在里，更多与你亲近。
带我",gao ju wo de shuang shou sheng ling lai chong man wo geng shen di ke qiu zhu ren shi ni geng duo jin ru ni de tong zai wo xin zhi re ran shao zhi wei ai ni qing dao yi qie jing bai ni dai wo jin ru geng shen zhi chu dai wo jin ru ni xin yi shen chu dai wo zou xiang geng gao zhi chu wan quan xian shang ling ting ni sheng yin lai ai ni cong qian er wen you ni xian zai qin yan jian ni ke wang zai ni tong zai li geng duo qin jin cong qian er wen you ni xian zai qin yan jian ni ke wang zai ni tong zai li geng duo yu ni qin jin dai wo
G5-1,PnW,感谢你耶稣,"亲爱耶稣我生命的救主 在祢面前我不住感谢
因祢先爱了我 心中有说不尽的感动
如今活着生命不属于我 将我所有交在祢手中
因祢先爱了我 我要再一次对祢说
感谢祢耶稣我的救主 祢为了我付出了所有
在十架上祢破碎的身体 给我新造的生命
感谢祢耶稣我的救主 是祢赐我生命的气息
祢给了我每一天 所需要的恩典 为祢而活
感谢祢 感谢祢 感谢祢 耶稣",qin ai ye su wo sheng ming de jiu zhu zai mi mian qian wo bu zhu gan xie yin mi xian ai le wo xin zhong you shuo bu jin de gan dong ru jin huo zhe sheng ming bu shu yu wo jiang wo suo you jiao zai mi shou zhong yin mi xian ai le wo wo yao zai yi ci dui mi shuo gan xie mi ye su wo de jiu zhu mi wei le wo fu chu le suo you zai shi jia shang mi po sui de shen ti gei wo xin zao de sheng ming gan xie mi ye su wo de jiu zhu shi mi ci wo sheng ming de qi xi mi gei le wo mei yi tian suo xu yao de en dian wei mi er huo gan xie mi gan xie mi gan xie mi ye su
G5-2,PnW,更新我心意,"更新我心意
使我能像你
更新我心意
使我能像你
主你是陶匠
我是泥土
陶我，塑造我
是我的恳求",geng xin wo xin yi shi wo neng xiang ni geng xin wo xin yi shi wo neng xiang ni zhu ni shi tao jiang wo shi ni tu tao wo su zao wo shi wo de ken qiu
G5-3,PnW,工人的祷告,"献上一生为你而活，我在此请差遣我！
虽是软弱瞎眼贫穷，你的恩典够我用。
恳求圣灵光照引领，赐下天上能力；
用神迹奇事随着我们，证实所传的道！
离了你我们不能做什么，你是葡萄树，
我们是枝子，使我们常在你里面，让活水涌流！
使我们在你的里面合一，如同你与父原为一；
在这地同心合意，奉主名兴旺福音！",xian shang yi sheng wei ni er huo wo zai ci qing chai qian wo sui shi ruan ruo xia yan pin qiong ni de en dian gou wo yong ken qiu sheng ling guang zhao yin ling ci xia tian shang neng li yong shen ji qi shi sui zhe wo men zheng shi suo chuan de dao li le ni wo men bu neng zuo shen me ni shi pu tao shu wo men shi zhi zi shi wo men chang zai ni li mian rang huo shui yong liu shi wo men zai ni de li mian he yi ru tong ni yu fu yuan wei yi zai zhe di tong xin he yi feng zhu ming xing wang fu yin
G6-1,PnW,给我清洁的心,"求你按你的慈爱怜恤我，按你的慈悲涂抹我的过犯
我知道我的罪恶在我面前，我的罪恶也常在你的眼前
神啊求你不要离我而去，再次对我显现你的荣面
不要不要掩面不顾我，求你听我的祷告
神啊求你为我造清洁的心，使我里面重新有正直的灵
不要丢弃我使我离开你的面，不要收回你的圣灵",qiu ni an ni de ci ai lian xu wo an ni de ci bei tu mo wo de guo fan wo zhi dao wo de zui e zai wo mian qian wo de zui e ye chang zai ni de yan qian shen a qiu ni bu yao li wo er qu zai ci dui wo xian xian ni de rong mian bu yao bu yao yan mian bu gu wo qiu ni ting wo de dao gao shen a qiu ni wei wo zao qing jie de xin shi wo li mian chong xin you zheng zhi de ling bu yao diu qi wo shi wo li kai ni de mian bu yao shou hui ni de sheng ling
G7-1,PnW,改变我改变世界,许多次我就像是那浮云，不知道要往哪里去。而如今我可以停止追寻，是你的爱填满我心，引领我与你同行。耶稣我想求你，来改变我的生命；使我在患难之中喜乐与刚强。耶稣我想求你，使用我来改变这个世界。赐我信心与勇气，迈向这新的世纪，愿你荣耀的国度早日降临。,xu duo ci wo jiu xiang shi na fu yun bu zhi dao yao wang na li qu er ru jin wo ke yi ting zhi zhui xun shi ni de ai tian man wo xin yin ling wo yu ni tong hang ye su wo xiang qiu ni lai gai bian wo de sheng ming shi wo zai huan nan zhi zhong xi le yu gang qiang ye su wo xiang qiu ni shi yong wo lai gai bian zhe ge shi jie ci wo xin xin yu yong qi mai xiang zhe xin de shi ji yuan ni rong yao de guo du zao ri jiang lin
G7-2,PnW,感谢祢全能十架,"主我感谢你全能十架，你亲自为我们舍命十架。
在每一天你更新我们，能够更像你，靠主十架，我们生命被改变。
何等奇妙恩，我们赞美你，你救赎我们不惜代价。
何等奇妙恩，我们赞美你，因为十架的大能。",zhu wo gan xie ni quan neng shi jia ni qin zi wei wo men she ming shi jia zai mei yi tian ni geng xin wo men neng gou geng xiang ni kao zhu shi jia wo men sheng ming bei gai bian he deng qi miao en wo men zan mei ni ni jiu shu wo men bu xi dai jia he deng qi miao en wo men zan mei ni yin wei shi jia de da neng
H2-1,PnW,回家,"亲爱耶稣，我感谢祢来到这世界。
给我盼望，给我一个永恒的家。
亲爱天父，轻声唤我回到祢面前，
不再流浪，我看到家的光。
回家，回家，回到永恒爱的家。
喜乐充满我的心，我不住赞美。
回家，回家，回到永恒爱的家。
天父张开爱的双臂，我一生属于祂。",qin ai ye su wo gan xie mi lai dao zhe shi jie gei wo pan wang gei wo yi ge yong heng de jia qin ai tian fu qing sheng huan wo hui dao mi mian qian bu zai liu lang wo kan dao jia de guang hui jia hui jia hui dao yong heng ai de jia xi le chong man wo de xin wo bu zhu zan mei hui jia hui jia hui dao yong heng ai de jia tian fu zhang kai ai de shuang bi wo yi sheng shu yu ta
H3-1,PnW,和散那,"和散那，和散那，和散那归于至高神！
和散那，和散那，和散那归于至高神！
我们齐声赞美，你至圣尊名，
权柄尊荣归主我神，
和散那归于至高神！

荣耀，荣耀，愿荣耀归万王之王！
荣耀，荣耀，愿荣耀归万王之王！
我们齐声赞美，你至圣尊名，
权柄尊荣归主我神，
愿荣耀归万王之王！",he san na he san na he san na gui yu zhi gao shen he san na he san na he san na gui yu zhi gao shen wo men qi sheng zan mei ni zhi sheng zun ming quan bing zun rong gui zhu wo shen he san na gui yu zhi gao shen rong yao rong yao yuan rong yao gui wan wang zhi wang rong yao rong yao yuan rong yao gui wan wang zhi wang wo men qi sheng zan mei ni zhi sheng zun ming quan bing zun rong gui zhu wo shen yuan rong yao gui wan wang zhi wang
